epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.000611,0,,,,,,,
0,,19,,3093.8427734375,,,,,
0,,39,,2526.902587890625,,,,,
0,,59,,2268.61474609375,,,,,
0,,79,,2320.95166015625,,,,,
0,,99,,2156.67822265625,,,,,
0,,111,,,29629.01171875,2962901172224.0,31112.98828125,2.0,29629.01171875
0,,111,2641.290283203125,,,,,,
,0.000611,112,,,,,,,
1,,119,,1968.63623046875,,,,,
1,,139,,1877.7196044921875,,,,,
1,,159,,1946.8897705078125,,,,,
1,,179,,1886.2646484375,,,,,
1,,199,,1797.2445068359375,,,,,
1,,219,,1711.3150634765625,,,,,
1,,223,,,29083.12109375,2908312043520.0,30438.556640625,2.0,29083.12109375
1,,223,1906.182373046875,,,,,,
,0.000611,224,,,,,,,
2,,239,,1766.775634765625,,,,,
2,,259,,1726.0859375,,,,,
2,,279,,1712.5445556640625,,,,,
2,,299,,1544.6600341796875,,,,,
2,,319,,1673.6734619140625,,,,,
2,,335,,,30081.744140625,3008174489600.0,31582.46484375,1.9934784173965454,30081.744140625
2,,335,1683.469482421875,,,,,,
,0.000611,336,,,,,,,
3,,339,,1611.705322265625,,,,,
3,,359,,1597.4818115234375,,,,,
3,,379,,1456.3992919921875,,,,,
3,,399,,1455.142333984375,,,,,
3,,419,,1433.16064453125,,,,,
3,,439,,1409.9774169921875,,,,,
3,,447,,,29895.462890625,2989546012672.0,31454.62109375,1.980434775352478,29895.462890625
3,,447,1522.135498046875,,,,,,
,0.000611,448,,,,,,,
4,,459,,1444.09423828125,,,,,
4,,479,,1483.1385498046875,,,,,
4,,499,,1336.0970458984375,,,,,
4,,519,,1352.071044921875,,,,,
4,,539,,1394.372802734375,,,,,
4,,559,,1319.805419921875,,,,,
4,,559,,,29871.34375,2987134287872.0,31434.412109375,1.9782607555389404,29871.34375
4,,559,1400.984375,,,,,,
,0.000611,560,,,,,,,
5,,579,,1362.084716796875,,,,,
5,,599,,1346.1220703125,,,,,
5,,619,,1344.1715087890625,,,,,
5,,639,,1355.3697509765625,,,,,
5,,659,,1272.4376220703125,,,,,
5,,671,,,29759.755859375,2975975866368.0,31337.87890625,1.980434775352478,29759.755859375
5,,671,1321.527587890625,,,,,,
,0.0003055,672,,,,,,,
6,,679,,1283.4725341796875,,,,,
6,,699,,1215.8411865234375,,,,,
6,,719,,1271.3634033203125,,,,,
6,,739,,1222.446044921875,,,,,
6,,759,,1228.0762939453125,,,,,
6,,779,,1240.8681640625,,,,,
6,,783,,,30067.48046875,3006748164096.0,31601.67578125,1.9826085567474365,30067.48046875
6,,783,1256.251708984375,,,,,,
,0.0003055,784,,,,,,,
7,,799,,1182.4271240234375,,,,,
7,,819,,1211.1827392578125,,,,,
7,,839,,1205.1014404296875,,,,,
7,,859,,1174.2568359375,,,,,
7,,879,,1138.0247802734375,,,,,
7,,895,,,30113.26171875,3011326246912.0,31660.50390625,1.9826085567474365,30113.26171875
7,,895,1213.7308349609375,,,,,,
,0.0003055,896,,,,,,,
8,,899,,1216.2518310546875,,,,,
8,,919,,1200.3968505859375,,,,,
8,,939,,1224.83203125,,,,,
8,,959,,1220.8441162109375,,,,,
8,,979,,1186.51513671875,,,,,
8,,999,,1163.8546142578125,,,,,
8,,1007,,,30063.23046875,3006322966528.0,31613.17578125,1.9826085567474365,30063.23046875
8,,1007,1177.1180419921875,,,,,,
,0.0003055,1008,,,,,,,
9,,1019,,1157.2459716796875,,,,,
9,,1039,,1168.04833984375,,,,,
9,,1059,,1201.7470703125,,,,,
9,,1079,,1116.4169921875,,,,,
9,,1099,,1182.357177734375,,,,,
9,,1119,,1169.23095703125,,,,,
9,,1119,,,29803.849609375,2980385128448.0,31350.552734375,1.9826085567474365,29803.849609375
9,,1119,1147.2633056640625,,,,,,
