epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.000611,0,,,,,,,
0,,19,,3264.55224609375,,,,,
0,,39,,2671.14599609375,,,,,
0,,59,,2413.225830078125,,,,,
0,,79,,2428.135498046875,,,,,
0,,99,,2055.249755859375,,,,,
0,,111,,,29102.57421875,2910257676288.0,30482.60546875,2.0,29102.57421875
0,,111,2731.70556640625,,,,,,
,0.000611,112,,,,,,,
1,,119,,2030.1717529296875,,,,,
1,,139,,1974.2242431640625,,,,,
1,,159,,2001.9195556640625,,,,,
1,,179,,1856.7178955078125,,,,,
1,,199,,2008.2069091796875,,,,,
1,,219,,1827.2235107421875,,,,,
1,,223,,,30231.306640625,3023130591232.0,31650.958984375,2.0,30231.306640625
1,,223,1932.682861328125,,,,,,
,0.000611,224,,,,,,,
2,,239,,1739.2547607421875,,,,,
2,,259,,1762.874267578125,,,,,
2,,279,,1791.2021484375,,,,,
2,,299,,1647.5360107421875,,,,,
2,,319,,1617.1888427734375,,,,,
2,,335,,,29559.224609375,2955922636800.0,30995.97265625,2.0,29559.224609375
2,,335,1723.6436767578125,,,,,,
,0.000611,336,,,,,,,
3,,339,,1571.4288330078125,,,,,
3,,359,,1568.571044921875,,,,,
3,,379,,1620.427978515625,,,,,
3,,399,,1558.344970703125,,,,,
3,,419,,1514.1005859375,,,,,
3,,439,,1536.240966796875,,,,,
3,,447,,,29402.65234375,2940265562112.0,30858.150390625,2.0,29402.65234375
3,,447,1558.220947265625,,,,,,
,0.000611,448,,,,,,,
4,,459,,1385.7320556640625,,,,,
4,,479,,1506.25390625,,,,,
4,,499,,1475.389892578125,,,,,
4,,519,,1354.741455078125,,,,,
4,,539,,1395.7850341796875,,,,,
4,,559,,1373.791748046875,,,,,
4,,559,,,29488.01953125,2948801757184.0,31002.20703125,1.9978259801864624,29488.01953125
4,,559,1429.1138916015625,,,,,,
,0.0003055,560,,,,,,,
5,,579,,1394.4593505859375,,,,,
5,,599,,1363.2869873046875,,,,,
5,,619,,1291.62646484375,,,,,
5,,639,,1334.008544921875,,,,,
5,,659,,1342.1258544921875,,,,,
5,,671,,,29169.19140625,2916919279616.0,30777.95703125,1.9913043975830078,29169.19140625
5,,671,1346.8453369140625,,,,,,
,0.0003055,672,,,,,,,
6,,679,,1314.346435546875,,,,,
6,,699,,1264.1558837890625,,,,,
6,,719,,1260.4488525390625,,,,,
6,,739,,1316.3797607421875,,,,,
6,,759,,1259.3876953125,,,,,
6,,779,,1230.632568359375,,,,,
6,,783,,,29392.447265625,2939245035520.0,30949.369140625,1.9891303777694702,29392.447265625
6,,783,1297.262939453125,,,,,,
,0.0003055,784,,,,,,,
7,,799,,1216.141845703125,,,,,
7,,819,,1215.0213623046875,,,,,
7,,839,,1260.4775390625,,,,,
7,,859,,1283.2265625,,,,,
7,,879,,1269.9356689453125,,,,,
7,,895,,,29079.994140625,2907999305728.0,30645.521484375,1.9891303777694702,29079.994140625
7,,895,1257.2886962890625,,,,,,
,0.0003055,896,,,,,,,
8,,899,,1202.7862548828125,,,,,
8,,919,,1174.2716064453125,,,,,
8,,939,,1242.83056640625,,,,,
8,,959,,1218.6444091796875,,,,,
8,,979,,1213.3128662109375,,,,,
8,,999,,1209.875,,,,,
8,,1007,,,29264.69921875,2926469971968.0,30839.86328125,1.9891303777694702,29264.69921875
8,,1007,1225.9754638671875,,,,,,
,0.0003055,1008,,,,,,,
9,,1019,,1228.3375244140625,,,,,
9,,1039,,1202.8226318359375,,,,,
9,,1059,,1210.131591796875,,,,,
9,,1079,,1225.3883056640625,,,,,
9,,1099,,1152.4874267578125,,,,,
9,,1119,,1193.0645751953125,,,,,
9,,1119,,,29168.83203125,2916883365888.0,30734.978515625,1.9891303777694702,29168.83203125
9,,1119,1189.0093994140625,,,,,,
,0.0003055,1120,,,,,,,
10,,1139,,1125.404052734375,,,,,
10,,1159,,1191.5640869140625,,,,,
10,,1179,,1183.8074951171875,,,,,
10,,1199,,1162.036865234375,,,,,
10,,1219,,1131.3023681640625,,,,,
10,,1231,,,29237.50390625,2923750490112.0,30792.00390625,1.9891303777694702,29237.50390625
10,,1231,1156.2271728515625,,,,,,
,0.0003055,1232,,,,,,,
11,,1239,,1117.1346435546875,,,,,
11,,1259,,1176.0836181640625,,,,,
11,,1279,,1080.2965087890625,,,,,
11,,1299,,1112.450439453125,,,,,
11,,1319,,1150.443603515625,,,,,
11,,1339,,1099.568359375,,,,,
11,,1343,,,28905.94921875,2890595041280.0,30475.40234375,1.9891303777694702,28905.94921875
11,,1343,1126.665771484375,,,,,,
,0.0003055,1344,,,,,,,
12,,1359,,1080.38427734375,,,,,
12,,1379,,1106.6181640625,,,,,
12,,1399,,1062.5609130859375,,,,,
12,,1419,,1100.1689453125,,,,,
12,,1439,,1035.3199462890625,,,,,
12,,1455,,,29005.380859375,2900538163200.0,30592.26953125,1.9891303777694702,29005.380859375
12,,1455,1094.2523193359375,,,,,,
,0.0003055,1456,,,,,,,
13,,1459,,1062.1392822265625,,,,,
13,,1479,,1068.300048828125,,,,,
13,,1499,,1078.326904296875,,,,,
13,,1519,,1064.4703369140625,,,,,
13,,1539,,1046.6624755859375,,,,,
13,,1559,,1034.3944091796875,,,,,
13,,1567,,,28984.140625,2898414010368.0,30562.01953125,1.9891303777694702,28984.140625
13,,1567,1056.1976318359375,,,,,,
,0.0003055,1568,,,,,,,
14,,1579,,1034.976318359375,,,,,
14,,1599,,1036.5999755859375,,,,,
14,,1619,,1030.377685546875,,,,,
14,,1639,,1033.6048583984375,,,,,
14,,1659,,995.0308227539062,,,,,
14,,1679,,1022.8980712890625,,,,,
14,,1679,,,28974.765625,2897476583424.0,30565.458984375,1.9913043975830078,28974.765625
14,,1679,1025.7877197265625,,,,,,
,0.0003055,1680,,,,,,,
15,,1699,,1018.7551879882812,,,,,
15,,1719,,1009.2213134765625,,,,,
15,,1739,,990.3174438476562,,,,,
15,,1759,,1010.2109375,,,,,
15,,1779,,1006.88037109375,,,,,
15,,1791,,,28939.08984375,2893909327872.0,30538.41015625,1.9847825765609741,28939.08984375
15,,1791,1003.3696899414062,,,,,,
,0.00015275,1792,,,,,,,
16,,1799,,1001.572021484375,,,,,
16,,1819,,970.2649536132812,,,,,
16,,1839,,1011.4636840820312,,,,,
16,,1859,,981.7445678710938,,,,,
16,,1879,,957.1243286132812,,,,,
16,,1899,,951.5325927734375,,,,,
16,,1903,,,28954.693359375,2895469608960.0,30534.619140625,1.9847825765609741,28954.693359375
16,,1903,979.8220825195312,,,,,,
,0.00015275,1904,,,,,,,
17,,1919,,975.326416015625,,,,,
17,,1939,,1007.9090576171875,,,,,
17,,1959,,949.73486328125,,,,,
17,,1979,,955.64404296875,,,,,
17,,1999,,974.6151733398438,,,,,
17,,2015,,,28837.275390625,2883727392768.0,30433.296875,1.9847825765609741,28837.275390625
17,,2015,965.6976318359375,,,,,,
,0.00015275,2016,,,,,,,
18,,2019,,974.6519775390625,,,,,
18,,2039,,964.6358032226562,,,,,
18,,2059,,983.50927734375,,,,,
18,,2079,,967.5,,,,,
18,,2099,,975.044921875,,,,,
18,,2119,,954.6681518554688,,,,,
18,,2127,,,28966.21484375,2896621731840.0,30573.962890625,1.9847825765609741,28966.21484375
18,,2127,954.9149780273438,,,,,,
,0.00015275,2128,,,,,,,
19,,2139,,955.0556030273438,,,,,
19,,2159,,931.3292846679688,,,,,
19,,2179,,951.92138671875,,,,,
19,,2199,,924.6158447265625,,,,,
19,,2219,,960.5738525390625,,,,,
19,,2239,,967.1026611328125,,,,,
19,,2239,,,28883.41796875,2888341651456.0,30486.12109375,1.9847825765609741,28883.41796875
19,,2239,942.9019775390625,,,,,,
,0.00015275,2240,,,,,,,
20,,2259,,932.3552856445312,,,,,
20,,2279,,912.71826171875,,,,,
20,,2299,,943.7037353515625,,,,,
20,,2319,,933.1431884765625,,,,,
20,,2339,,916.9507446289062,,,,,
20,,2351,,,28885.994140625,2888599601152.0,30480.79296875,1.9847825765609741,28885.994140625
20,,2351,932.4513549804688,,,,,,
,0.00015275,2352,,,,,,,
21,,2359,,919.8446044921875,,,,,
21,,2379,,939.2843017578125,,,,,
21,,2399,,921.9444580078125,,,,,
21,,2419,,927.6881103515625,,,,,
21,,2439,,917.332275390625,,,,,
21,,2459,,906.8765258789062,,,,,
21,,2463,,,28924.380859375,2892438175744.0,30528.568359375,1.9847825765609741,28924.380859375
21,,2463,921.8145141601562,,,,,,
,0.00015275,2464,,,,,,,
22,,2479,,903.4175415039062,,,,,
22,,2499,,957.884521484375,,,,,
22,,2519,,929.3526000976562,,,,,
22,,2539,,896.6192016601562,,,,,
22,,2559,,920.8790893554688,,,,,
22,,2575,,,28781.208984375,2878120919040.0,30383.912109375,1.9847825765609741,28781.208984375
22,,2575,910.9025268554688,,,,,,
,0.00015275,2576,,,,,,,
23,,2579,,925.64697265625,,,,,
23,,2599,,881.6715087890625,,,,,
23,,2619,,901.8118286132812,,,,,
23,,2639,,890.7941284179688,,,,,
23,,2659,,889.3361206054688,,,,,
23,,2679,,884.0956420898438,,,,,
23,,2687,,,28754.400390625,2875439972352.0,30360.58203125,1.9847825765609741,28754.400390625
23,,2687,901.43798828125,,,,,,
,0.00015275,2688,,,,,,,
24,,2699,,871.7703247070312,,,,,
24,,2719,,903.2077026367188,,,,,
24,,2739,,878.5071411132812,,,,,
24,,2759,,941.1480712890625,,,,,
24,,2779,,876.4976196289062,,,,,
24,,2799,,897.709228515625,,,,,
24,,2799,,,28799.255859375,2879925780480.0,30413.400390625,1.9847825765609741,28799.255859375
24,,2799,892.1945190429688,,,,,,
,0.00015275,2800,,,,,,,
25,,2819,,925.6115112304688,,,,,
25,,2839,,915.7608642578125,,,,,
25,,2859,,878.0670776367188,,,,,
25,,2879,,863.2619018554688,,,,,
25,,2899,,902.1651000976562,,,,,
25,,2911,,,28802.4375,2880243499008.0,30398.75390625,1.9847825765609741,28802.4375
25,,2911,884.2923583984375,,,,,,
,0.00015275,2912,,,,,,,
26,,2919,,891.9373168945312,,,,,
26,,2939,,868.8765258789062,,,,,
26,,2959,,879.0186767578125,,,,,
26,,2979,,856.595458984375,,,,,
26,,2999,,875.541259765625,,,,,
26,,3019,,862.849609375,,,,,
26,,3023,,,28759.88671875,2875988901888.0,30372.099609375,1.9847825765609741,28759.88671875
26,,3023,875.6854248046875,,,,,,
,0.00015275,3024,,,,,,,
27,,3039,,878.6215209960938,,,,,
27,,3059,,881.2058715820312,,,,,
27,,3079,,865.0606079101562,,,,,
27,,3099,,893.0104370117188,,,,,
27,,3119,,868.8824462890625,,,,,
27,,3135,,,28831.708984375,2883170861056.0,30444.765625,1.9847825765609741,28831.708984375
27,,3135,866.7745971679688,,,,,,
,7.6375e-05,3136,,,,,,,
28,,3139,,832.7921752929688,,,,,
28,,3159,,864.244384765625,,,,,
28,,3179,,838.2781982421875,,,,,
28,,3199,,829.5010375976562,,,,,
28,,3219,,868.421630859375,,,,,
28,,3239,,845.48779296875,,,,,
28,,3247,,,28709.03515625,2870903308288.0,30312.24609375,1.9847825765609741,28709.03515625
28,,3247,857.7254638671875,,,,,,
,7.6375e-05,3248,,,,,,,
29,,3259,,871.7189331054688,,,,,
29,,3279,,842.4441528320312,,,,,
29,,3299,,836.1984252929688,,,,,
29,,3319,,850.9845581054688,,,,,
29,,3339,,833.1979370117188,,,,,
29,,3359,,851.179443359375,,,,,
29,,3359,,,28719.48828125,2871949000704.0,30322.62890625,1.9847825765609741,28719.48828125
29,,3359,852.3436279296875,,,,,,
