epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.000611,0,,,,,,,
0,,19,,3093.843017578125,,,,,
0,,39,,2526.903076171875,,,,,
0,,59,,2268.6103515625,,,,,
0,,79,,2312.928955078125,,,,,
0,,99,,2155.936767578125,,,,,
0,,111,,,29234.328125,2923433033728.0,30703.400390625,2.0,29234.328125
0,,111,2639.297119140625,,,,,,
,0.000611,112,,,,,,,
1,,119,,1949.9874267578125,,,,,
1,,139,,1853.87939453125,,,,,
1,,159,,1936.7069091796875,,,,,
1,,179,,1969.3343505859375,,,,,
1,,199,,1800.21435546875,,,,,
1,,219,,1753.4541015625,,,,,
1,,223,,,29705.447265625,2970544766976.0,31145.494140625,2.0,29705.447265625
1,,223,1912.3902587890625,,,,,,
,0.000611,224,,,,,,,
2,,239,,1729.9727783203125,,,,,
2,,259,,1688.602294921875,,,,,
2,,279,,1737.540771484375,,,,,
2,,299,,1567.8636474609375,,,,,
2,,319,,1645.071533203125,,,,,
2,,335,,,29624.50390625,2962450284544.0,31231.556640625,1.9913043975830078,29624.50390625
2,,335,1681.502685546875,,,,,,
,0.000611,336,,,,,,,
3,,339,,1633.119384765625,,,,,
3,,359,,1658.2200927734375,,,,,
3,,379,,1507.106689453125,,,,,
3,,399,,1475.2830810546875,,,,,
3,,419,,1424.655517578125,,,,,
3,,439,,1411.98095703125,,,,,
3,,447,,,29834.193359375,2983419445248.0,31392.22265625,1.980434775352478,29834.193359375
3,,447,1529.1204833984375,,,,,,
,0.000611,448,,,,,,,
4,,459,,1445.1715087890625,,,,,
4,,479,,1503.9144287109375,,,,,
4,,499,,1351.3564453125,,,,,
4,,519,,1378.579345703125,,,,,
4,,539,,1421.401611328125,,,,,
4,,559,,1337.6929931640625,,,,,
4,,559,,,29831.912109375,2983191379968.0,31377.44921875,1.980434775352478,29831.912109375
4,,559,1416.8011474609375,,,,,,
,0.0003055,560,,,,,,,
5,,579,,1361.411376953125,,,,,
5,,599,,1348.5699462890625,,,,,
5,,619,,1355.269775390625,,,,,
5,,639,,1375.8238525390625,,,,,
5,,659,,1293.390625,,,,,
5,,671,,,29941.619140625,2994161844224.0,31503.697265625,1.9826085567474365,29941.619140625
5,,671,1331.8118896484375,,,,,,
,0.0003055,672,,,,,,,
6,,679,,1304.815185546875,,,,,
6,,699,,1240.3929443359375,,,,,
6,,719,,1288.3641357421875,,,,,
6,,739,,1242.0682373046875,,,,,
6,,759,,1244.3026123046875,,,,,
6,,779,,1259.7208251953125,,,,,
6,,783,,,29768.634765625,2976863485952.0,31308.26953125,1.9826085567474365,29768.634765625
6,,783,1276.551025390625,,,,,,
,0.0003055,784,,,,,,,
7,,799,,1209.8223876953125,,,,,
7,,819,,1230.07177734375,,,,,
7,,839,,1228.767822265625,,,,,
7,,859,,1194.083251953125,,,,,
7,,879,,1169.99658203125,,,,,
7,,895,,,30167.58203125,3016758132736.0,31731.75390625,1.9826085567474365,30167.58203125
7,,895,1233.7861328125,,,,,,
,0.0003055,896,,,,,,,
8,,899,,1233.075927734375,,,,,
8,,919,,1217.8658447265625,,,,,
8,,939,,1245.4354248046875,,,,,
8,,959,,1239.9256591796875,,,,,
8,,979,,1204.813232421875,,,,,
8,,999,,1188.3280029296875,,,,,
8,,1007,,,29959.41015625,2995941015552.0,31495.47265625,1.9826085567474365,29959.41015625
8,,1007,1197.4837646484375,,,,,,
