epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.000611,0,,,,,,,
0,,19,,3093.8427734375,,,,,
0,,39,,2526.904296875,,,,,
0,,59,,2268.636962890625,,,,,
0,,79,,2320.576416015625,,,,,
0,,99,,2156.67431640625,,,,,
0,,111,,,29701.056640625,2970105937920.0,31179.05859375,2.0,29701.056640625
0,,111,2641.842529296875,,,,,,
,0.000611,112,,,,,,,
1,,119,,1961.1162109375,,,,,
1,,139,,1874.9378662109375,,,,,
1,,159,,1939.103271484375,,,,,
1,,179,,1866.5906982421875,,,,,
1,,199,,1807.9844970703125,,,,,
1,,219,,1706.6348876953125,,,,,
1,,223,,,30132.78515625,3013278433280.0,31536.48828125,2.0,30132.78515625
1,,223,1907.188720703125,,,,,,
,0.000611,224,,,,,,,
2,,239,,1731.7325439453125,,,,,
2,,259,,1719.927978515625,,,,,
2,,279,,1804.421142578125,,,,,
2,,299,,1569.896728515625,,,,,
2,,319,,1638.022705078125,,,,,
2,,335,,,30181.396484375,3018139369472.0,31684.52734375,1.9934784173965454,30181.396484375
2,,335,1692.500732421875,,,,,,
,0.000611,336,,,,,,,
3,,339,,1627.48779296875,,,,,
3,,359,,1615.8671875,,,,,
3,,379,,1525.0198974609375,,,,,
3,,399,,1440.70703125,,,,,
3,,419,,1429.970458984375,,,,,
3,,439,,1418.5711669921875,,,,,
3,,447,,,30384.056640625,3038405722112.0,31937.837890625,1.9826085567474365,30384.056640625
3,,447,1529.9852294921875,,,,,,
,0.000611,448,,,,,,,
4,,459,,1451.734375,,,,,
4,,479,,1511.1922607421875,,,,,
4,,499,,1365.7147216796875,,,,,
4,,519,,1395.3408203125,,,,,
4,,539,,1405.7958984375,,,,,
4,,559,,1341.826904296875,,,,,
4,,559,,,30148.00390625,3014800703488.0,31729.72265625,1.980434775352478,30148.00390625
4,,559,1418.4154052734375,,,,,,
,0.0003055,560,,,,,,,
5,,579,,1368.380859375,,,,,
5,,599,,1352.3477783203125,,,,,
5,,619,,1375.2835693359375,,,,,
5,,639,,1367.959716796875,,,,,
5,,659,,1303.3214111328125,,,,,
5,,671,,,29898.662109375,2989866614784.0,31456.49609375,1.980434775352478,29898.662109375
5,,671,1334.1690673828125,,,,,,
,0.0003055,672,,,,,,,
6,,679,,1308.758056640625,,,,,
6,,699,,1231.735107421875,,,,,
6,,719,,1294.651123046875,,,,,
6,,739,,1249.063720703125,,,,,
6,,759,,1254.5604248046875,,,,,
6,,779,,1276.6246337890625,,,,,
6,,783,,,29913.55859375,2991355854848.0,31462.833984375,1.980434775352478,29913.55859375
6,,783,1283.387939453125,,,,,,
,0.0003055,784,,,,,,,
7,,799,,1212.009033203125,,,,,
7,,819,,1245.115966796875,,,,,
7,,839,,1230.410888671875,,,,,
7,,859,,1204.457763671875,,,,,
7,,879,,1172.2613525390625,,,,,
7,,895,,,30096.82421875,3009682604032.0,31667.53125,1.980434775352478,30096.82421875
7,,895,1241.7237548828125,,,,,,
,0.0003055,896,,,,,,,
8,,899,,1233.938232421875,,,,,
8,,919,,1232.081298828125,,,,,
8,,939,,1241.4244384765625,,,,,
8,,959,,1237.8558349609375,,,,,
8,,979,,1200.567626953125,,,,,
8,,999,,1189.9483642578125,,,,,
8,,1007,,,29938.96875,2993896816640.0,31462.974609375,1.9826085567474365,29938.96875
8,,1007,1198.138916015625,,,,,,
