epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
7,,1679,,1802.6649169921875,,,,,
7,,1699,,1632.7335205078125,,,,,
7,,1711,,,52168.8125,5216881082368.0,91895.4921875,1.9841898679733276,91895.4921875
7,,1711,1582.826904296875,,,,,,
,0.0005,1712,,,,,,,
8,,1719,,1514.1512451171875,,,,,
8,,1739,,1446.662353515625,,,,,
8,,1759,,1237.9732666015625,,,,,
8,,1779,,1621.1376953125,,,,,
8,,1799,,1523.8660888671875,,,,,
8,,1819,,1701.7275390625,,,,,
8,,1839,,1413.8365478515625,,,,,
8,,1859,,1580.664794921875,,,,,
8,,1879,,1369.671142578125,,,,,
8,,1899,,1428.1649169921875,,,,,
8,,1919,,1495.824951171875,,,,,
8,,1925,,,52332.82421875,5233282908160.0,92506.375,1.986166000366211,92506.375
8,,1925,1493.2584228515625,,,,,,
,0.0005,1926,,,,,,,
9,,1939,,1277.6444091796875,,,,,
9,,1959,,1308.601806640625,,,,,
9,,1979,,1396.5716552734375,,,,,
9,,1999,,1433.3372802734375,,,,,
9,,2019,,1610.4989013671875,,,,,
9,,2039,,1405.9603271484375,,,,,
9,,2059,,1476.4608154296875,,,,,
9,,2079,,1370.291748046875,,,,,
9,,2099,,1127.2738037109375,,,,,
9,,2119,,1271.8074951171875,,,,,
9,,2139,,1286.0528564453125,,,,,
9,,2139,,,52302.71484375,5230271922176.0,92045.6796875,1.9901185035705566,92045.6796875
9,,2139,1400.2596435546875,,,,,,
,0.0005,2140,,,,,,,
10,,2159,,1394.1136474609375,,,,,
10,,2179,,1349.376708984375,,,,,
10,,2199,,1135.263427734375,,,,,
10,,2219,,1200.6090087890625,,,,,
10,,2239,,1253.954345703125,,,,,
10,,2259,,1186.19970703125,,,,,
10,,2279,,1314.901123046875,,,,,
10,,2299,,1165.8299560546875,,,,,
10,,2319,,1326.3824462890625,,,,,
10,,2339,,1257.282470703125,,,,,
10,,2353,,,51560.97265625,5156097228800.0,90769.171875,1.9901185035705566,90769.171875
10,,2353,1280.578125,,,,,,
,0.0005,2354,,,,,,,
11,,2359,,1108.9866943359375,,,,,
11,,2379,,1368.595947265625,,,,,
11,,2399,,1349.5264892578125,,,,,
11,,2419,,1323.780517578125,,,,,
11,,2439,,1714.3302001953125,,,,,
11,,2459,,1354.0543212890625,,,,,
11,,2479,,1252.5965576171875,,,,,
11,,2499,,1193.1453857421875,,,,,
11,,2519,,1303.432373046875,,,,,
11,,2539,,1414.1864013671875,,,,,
11,,2559,,1076.909423828125,,,,,
11,,2567,,,51188.87109375,5118886936576.0,90615.1171875,1.9881421327590942,90615.1171875
11,,2567,1236.2513427734375,,,,,,
,0.0005,2568,,,,,,,
12,,2579,,1160.953125,,,,,
12,,2599,,1113.7496337890625,,,,,
12,,2619,,1225.1314697265625,,,,,
12,,2639,,1045.18505859375,,,,,
12,,2659,,1208.455322265625,,,,,
12,,2679,,1130.93798828125,,,,,
12,,2699,,1048.5408935546875,,,,,
12,,2719,,1104.510009765625,,,,,
12,,2739,,1043.8538818359375,,,,,
12,,2759,,1271.1751708984375,,,,,
12,,2779,,1026.5572509765625,,,,,
12,,2781,,,51554.21484375,5155421421568.0,91018.15625,1.992094874382019,91018.15625
12,,2781,1143.86474609375,,,,,,
,0.0005,2782,,,,,,,
13,,2799,,1251.7491455078125,,,,,
13,,2819,,1097.3468017578125,,,,,
13,,2839,,1011.1508178710938,,,,,
13,,2859,,1339.78515625,,,,,
13,,2879,,954.0367431640625,,,,,
13,,2899,,1233.5948486328125,,,,,
13,,2919,,1271.513671875,,,,,
13,,2939,,852.1025390625,,,,,
13,,2959,,1095.1705322265625,,,,,
13,,2979,,1066.5693359375,,,,,
13,,2995,,,51381.76171875,5138176016384.0,90719.359375,1.9901185035705566,90719.359375
13,,2995,1089.1075439453125,,,,,,
,0.0005,2996,,,,,,,
14,,2999,,943.4706420898438,,,,,
14,,3019,,1032.9281005859375,,,,,
14,,3039,,1047.4998779296875,,,,,
14,,3059,,1100.45361328125,,,,,
14,,3079,,1040.85595703125,,,,,
14,,3099,,1196.1802978515625,,,,,
14,,3119,,1096.0362548828125,,,,,
14,,3139,,1087.711181640625,,,,,
14,,3159,,1081.5723876953125,,,,,
14,,3179,,1029.40234375,,,,,
14,,3199,,1089.113037109375,,,,,
14,,3209,,,51286.296875,5128629780480.0,90073.2734375,1.992094874382019,90073.2734375
14,,3209,1039.62353515625,,,,,,
,0.0005,3210,,,,,,,
15,,3219,,1199.4522705078125,,,,,
15,,3239,,988.49072265625,,,,,
15,,3259,,1085.9637451171875,,,,,
15,,3279,,1041.7625732421875,,,,,
15,,3299,,1079.4305419921875,,,,,
15,,3319,,934.384033203125,,,,,
15,,3339,,842.8115234375,,,,,
15,,3359,,1004.533935546875,,,,,
15,,3379,,888.1015014648438,,,,,
15,,3399,,933.1265258789062,,,,,
15,,3419,,960.5797119140625,,,,,
15,,3423,,,51805.02734375,5180502835200.0,91490.046875,1.992094874382019,91490.046875
15,,3423,1007.5950927734375,,,,,,
,0.0005,3424,,,,,,,
16,,3439,,1030.4072265625,,,,,
16,,3459,,975.5169677734375,,,,,
16,,3479,,1037.693603515625,,,,,
16,,3499,,992.278076171875,,,,,
16,,3519,,1046.627685546875,,,,,
16,,3539,,1260.01513671875,,,,,
16,,3559,,907.8875732421875,,,,,
16,,3579,,1126.4749755859375,,,,,
16,,3599,,936.1749877929688,,,,,
16,,3619,,896.1619262695312,,,,,
16,,3637,,,51293.2890625,5129328656384.0,90247.78125,1.9901185035705566,90247.78125
16,,3637,992.3712768554688,,,,,,
,0.0005,3638,,,,,,,
17,,3639,,1063.4866943359375,,,,,
17,,3659,,1008.3318481445312,,,,,
17,,3679,,1039.0531005859375,,,,,
17,,3699,,868.1829223632812,,,,,
17,,3719,,828.4041137695312,,,,,
17,,3739,,938.0618286132812,,,,,
17,,3759,,930.2770385742188,,,,,
17,,3779,,888.8551025390625,,,,,
17,,3799,,866.8973999023438,,,,,
17,,3819,,962.6151123046875,,,,,
17,,3839,,829.782470703125,,,,,
17,,3851,,,51430.578125,5143057661952.0,90425.890625,1.992094874382019,90425.890625
17,,3851,924.6915893554688,,,,,,
,0.0005,3852,,,,,,,
18,,3859,,798.9017333984375,,,,,
18,,3879,,1068.129638671875,,,,,
18,,3899,,875.376708984375,,,,,
18,,3919,,1019.1204223632812,,,,,
18,,3939,,892.9602661132812,,,,,
18,,3959,,883.2431640625,,,,,
18,,3979,,885.772705078125,,,,,
18,,3999,,928.1653442382812,,,,,
18,,4019,,908.6906127929688,,,,,
18,,4039,,848.9647827148438,,,,,
18,,4059,,870.3782348632812,,,,,
18,,4065,,,51233.0859375,5123308781568.0,90043.8046875,1.9901185035705566,90043.8046875
18,,4065,916.1206665039062,,,,,,
,0.0005,4066,,,,,,,
19,,4079,,896.2820434570312,,,,,
19,,4099,,924.9630737304688,,,,,
19,,4119,,926.3025512695312,,,,,
19,,4139,,766.1724853515625,,,,,
19,,4159,,843.2146606445312,,,,,
19,,4179,,899.025390625,,,,,
19,,4199,,825.6310424804688,,,,,
19,,4219,,941.789794921875,,,,,
19,,4239,,782.4537353515625,,,,,
19,,4259,,806.669921875,,,,,
19,,4279,,934.86376953125,,,,,
19,,4279,,,51037.984375,5103798452224.0,89920.390625,1.9901185035705566,89920.390625
19,,4279,865.79052734375,,,,,,
,0.0005,4280,,,,,,,
20,,4299,,1036.380126953125,,,,,
20,,4319,,883.0567016601562,,,,,
20,,4339,,831.2022705078125,,,,,
20,,4359,,863.8858032226562,,,,,
20,,4379,,730.7811279296875,,,,,
20,,4399,,943.8799438476562,,,,,
20,,4419,,780.4114379882812,,,,,
20,,4439,,830.84228515625,,,,,
20,,4459,,837.673095703125,,,,,
20,,4479,,963.15087890625,,,,,
20,,4493,,,51282.7890625,5128279031808.0,90415.9140625,1.992094874382019,90415.9140625
20,,4493,831.2344970703125,,,,,,
,0.0005,4494,,,,,,,
21,,4499,,769.5317993164062,,,,,
21,,4519,,728.664794921875,,,,,
21,,4539,,863.9298706054688,,,,,
21,,4559,,854.6090698242188,,,,,
21,,4579,,766.6503295898438,,,,,
21,,4599,,792.6458129882812,,,,,
21,,4619,,742.0324096679688,,,,,
21,,4639,,771.0097045898438,,,,,
21,,4659,,785.50927734375,,,,,
21,,4679,,815.1981201171875,,,,,
21,,4699,,890.302978515625,,,,,
21,,4707,,,51348.609375,5134861467648.0,90088.484375,1.992094874382019,90088.484375
21,,4707,812.656494140625,,,,,,
,0.0005,4708,,,,,,,
22,,4719,,958.854736328125,,,,,
22,,4739,,896.2017822265625,,,,,
22,,4759,,805.3048095703125,,,,,
22,,4779,,675.8355102539062,,,,,
22,,4799,,820.9005126953125,,,,,
22,,4819,,777.3157348632812,,,,,
22,,4839,,617.7493286132812,,,,,
22,,4859,,795.9224243164062,,,,,
22,,4879,,963.7867431640625,,,,,
22,,4899,,909.087158203125,,,,,
22,,4919,,786.977783203125,,,,,
22,,4921,,,51158.16015625,5115815657472.0,90113.875,1.992094874382019,90113.875
22,,4921,818.2999877929688,,,,,,
,0.0005,4922,,,,,,,
23,,4939,,956.4115600585938,,,,,
23,,4959,,899.3009643554688,,,,,
23,,4979,,775.6249389648438,,,,,
23,,4999,,778.2896118164062,,,,,
23,,5019,,758.156005859375,,,,,
23,,5039,,675.5677490234375,,,,,
23,,5059,,861.0997924804688,,,,,
23,,5079,,880.9418334960938,,,,,
23,,5099,,704.740966796875,,,,,
23,,5119,,767.848388671875,,,,,
23,,5135,,,51528.390625,5152839303168.0,90605.34375,1.994071125984192,90605.34375
23,,5135,773.7030029296875,,,,,,
,0.0005,5136,,,,,,,
24,,5139,,849.505615234375,,,,,
24,,5159,,663.3576049804688,,,,,
24,,5179,,659.6987915039062,,,,,
24,,5199,,745.7503051757812,,,,,
24,,5219,,689.241455078125,,,,,
24,,5239,,764.1522827148438,,,,,
24,,5259,,653.2869262695312,,,,,
24,,5279,,749.0458984375,,,,,
24,,5299,,872.0150756835938,,,,,
24,,5319,,758.8778076171875,,,,,
24,,5339,,740.8194580078125,,,,,
24,,5349,,,51049.171875,5104917807104.0,89903.5859375,1.9901185035705566,89903.5859375
24,,5349,758.9649658203125,,,,,,
,0.0005,5350,,,,,,,
25,,5359,,560.7764892578125,,,,,
25,,5379,,907.9744262695312,,,,,
25,,5399,,782.2403564453125,,,,,
25,,5419,,749.49609375,,,,,
25,,5439,,834.5927734375,,,,,
25,,5459,,707.7757568359375,,,,,
25,,5479,,688.0678100585938,,,,,
25,,5499,,642.92724609375,,,,,
25,,5519,,670.342041015625,,,,,
25,,5539,,741.3446044921875,,,,,
25,,5559,,702.0336303710938,,,,,
25,,5563,,,51086.671875,5108666990592.0,89980.4609375,1.994071125984192,89980.4609375
25,,5563,750.922607421875,,,,,,
,0.0005,5564,,,,,,,
26,,5579,,691.7031860351562,,,,,
26,,5599,,761.0264892578125,,,,,
26,,5619,,675.8124389648438,,,,,
26,,5639,,872.1432495117188,,,,,
26,,5659,,702.2179565429688,,,,,
26,,5679,,638.9028930664062,,,,,
26,,5699,,896.9071655273438,,,,,
26,,5719,,998.3158569335938,,,,,
26,,5739,,668.7417602539062,,,,,
26,,5759,,611.9205322265625,,,,,
26,,5777,,,50959.0,5095900053504.0,89605.9140625,1.994071125984192,89605.9140625
26,,5777,746.8756103515625,,,,,,
,0.0005,5778,,,,,,,
27,,5779,,831.9579467773438,,,,,
27,,5799,,754.3405151367188,,,,,
27,,5819,,669.2947387695312,,,,,
27,,5839,,740.5018310546875,,,,,
27,,5859,,593.6428833007812,,,,,
27,,5879,,725.28857421875,,,,,
27,,5899,,666.6831665039062,,,,,
27,,5919,,775.0944213867188,,,,,
27,,5939,,671.8050537109375,,,,,
27,,5959,,644.345458984375,,,,,
27,,5979,,723.551025390625,,,,,
27,,5991,,,50861.21484375,5086121558016.0,89663.0625,1.994071125984192,89663.0625
27,,5991,705.102783203125,,,,,,
,0.0005,5992,,,,,,,
28,,5999,,626.7355346679688,,,,,
28,,6019,,648.2451171875,,,,,
28,,6039,,606.7979736328125,,,,,
28,,6059,,636.5040283203125,,,,,
28,,6079,,764.4193725585938,,,,,
28,,6099,,702.5996704101562,,,,,
28,,6119,,627.5680541992188,,,,,
28,,6139,,675.8740844726562,,,,,
28,,6159,,736.8993530273438,,,,,
28,,6179,,670.7991943359375,,,,,
28,,6199,,725.4844360351562,,,,,
28,,6205,,,51216.91015625,5121690828800.0,89893.203125,1.994071125984192,89893.203125
28,,6205,688.9443359375,,,,,,
,0.0005,6206,,,,,,,
29,,6219,,734.6644287109375,,,,,
29,,6239,,682.2091064453125,,,,,
29,,6259,,775.6011962890625,,,,,
29,,6279,,725.8026123046875,,,,,
29,,6299,,680.7515869140625,,,,,
29,,6319,,702.7842407226562,,,,,
29,,6339,,630.6259765625,,,,,
29,,6359,,857.8912963867188,,,,,
29,,6379,,659.186767578125,,,,,
29,,6399,,644.709716796875,,,,,
29,,6419,,640.5638427734375,,,,,
29,,6419,,,50969.37109375,5096936046592.0,89495.7421875,1.994071125984192,89495.7421875
29,,6419,673.6264038085938,,,,,,
,0.0005,6420,,,,,,,
30,,6439,,627.7398071289062,,,,,
30,,6459,,629.9630737304688,,,,,
30,,6479,,628.1443481445312,,,,,
30,,6499,,687.2120971679688,,,,,
30,,6519,,738.845703125,,,,,
30,,6539,,719.4065551757812,,,,,
30,,6559,,642.3517456054688,,,,,
30,,6579,,707.7447509765625,,,,,
30,,6599,,605.830810546875,,,,,
30,,6619,,761.23828125,,,,,
30,,6633,,,50763.99609375,5076399161344.0,89300.78125,1.994071125984192,89300.78125
30,,6633,670.2527465820312,,,,,,
,0.0005,6634,,,,,,,
31,,6639,,545.271484375,,,,,
31,,6659,,711.7109985351562,,,,,
31,,6679,,737.8556518554688,,,,,
31,,6699,,801.3875122070312,,,,,
31,,6719,,723.207763671875,,,,,
31,,6739,,627.3743286132812,,,,,
31,,6759,,796.9309692382812,,,,,
31,,6779,,633.37548828125,,,,,
31,,6799,,648.7413940429688,,,,,
31,,6819,,679.3834228515625,,,,,
31,,6839,,637.242431640625,,,,,
31,,6847,,,51023.67578125,5102367145984.0,89688.953125,1.994071125984192,89688.953125
31,,6847,660.1055297851562,,,,,,
,0.0005,6848,,,,,,,
32,,6859,,777.47998046875,,,,,
32,,6879,,717.3611450195312,,,,,
32,,6899,,709.9117431640625,,,,,
32,,6919,,691.1448364257812,,,,,
32,,6939,,727.5421142578125,,,,,
32,,6959,,626.8744506835938,,,,,
32,,6979,,548.282958984375,,,,,
32,,6999,,723.1573486328125,,,,,
32,,7019,,677.9458618164062,,,,,
32,,7039,,719.9967651367188,,,,,
32,,7059,,585.5548706054688,,,,,
32,,7061,,,50781.5859375,5078159196160.0,89278.234375,1.994071125984192,89278.234375
32,,7061,670.1544799804688,,,,,,
,0.0005,7062,,,,,,,
33,,7079,,714.6616821289062,,,,,
33,,7099,,652.0121459960938,,,,,
33,,7119,,652.9244384765625,,,,,
33,,7139,,636.6826171875,,,,,
33,,7159,,621.1732177734375,,,,,
33,,7179,,672.1420288085938,,,,,
33,,7199,,639.8306274414062,,,,,
33,,7219,,532.003662109375,,,,,
33,,7239,,673.4672241210938,,,,,
33,,7259,,570.2157592773438,,,,,
33,,7275,,,50925.828125,5092582883328.0,89499.03125,1.994071125984192,89499.03125
33,,7275,635.5147705078125,,,,,,
,0.0005,7276,,,,,,,
34,,7279,,719.6126708984375,,,,,
34,,7299,,518.8904418945312,,,,,
34,,7319,,646.4525146484375,,,,,
34,,7339,,600.3062744140625,,,,,
34,,7359,,606.4222412109375,,,,,
34,,7379,,674.0828857421875,,,,,
34,,7399,,493.8531188964844,,,,,
34,,7419,,667.3507080078125,,,,,
34,,7439,,572.7015991210938,,,,,
34,,7459,,686.5003662109375,,,,,
34,,7479,,605.8411254882812,,,,,
34,,7489,,,50489.98828125,5048999346176.0,88921.1484375,1.994071125984192,88921.1484375
34,,7489,632.3804321289062,,,,,,
,0.0005,7490,,,,,,,
35,,7499,,663.7919311523438,,,,,
35,,7519,,558.26904296875,,,,,
35,,7539,,995.4049682617188,,,,,
35,,7559,,732.708984375,,,,,
35,,7579,,634.1969604492188,,,,,
35,,7599,,691.9232177734375,,,,,
35,,7619,,667.468017578125,,,,,
35,,7639,,509.9360656738281,,,,,
35,,7659,,543.564208984375,,,,,
35,,7679,,571.7316284179688,,,,,
35,,7699,,677.0855712890625,,,,,
35,,7703,,,50767.96484375,5076796571648.0,89319.203125,1.994071125984192,89319.203125
35,,7703,641.2842407226562,,,,,,
,0.0005,7704,,,,,,,
36,,7719,,577.0078125,,,,,
36,,7739,,589.604248046875,,,,,
36,,7759,,658.7355346679688,,,,,
36,,7779,,682.6591796875,,,,,
36,,7799,,553.6091918945312,,,,,
36,,7819,,502.3401794433594,,,,,
36,,7839,,554.119140625,,,,,
36,,7859,,541.3462524414062,,,,,
36,,7879,,589.3377075195312,,,,,
36,,7899,,572.5682983398438,,,,,
36,,7917,,,51023.4765625,5102347747328.0,89724.09375,1.994071125984192,89724.09375
36,,7917,595.6399536132812,,,,,,
,0.0005,7918,,,,,,,
37,,7919,,628.6434936523438,,,,,
37,,7939,,643.3461303710938,,,,,
37,,7959,,674.482666015625,,,,,
37,,7979,,642.9427490234375,,,,,
37,,7999,,662.6652221679688,,,,,
37,,8019,,575.6511840820312,,,,,
37,,8039,,603.2644653320312,,,,,
37,,8059,,580.767822265625,,,,,
37,,8079,,610.7802734375,,,,,
37,,8099,,677.5219116210938,,,,,
37,,8119,,567.0918579101562,,,,,
37,,8131,,,50867.03515625,5086704041984.0,89542.125,1.994071125984192,89542.125
37,,8131,612.9633178710938,,,,,,
,0.0005,8132,,,,,,,
38,,8139,,543.8641357421875,,,,,
38,,8159,,497.8631286621094,,,,,
38,,8179,,551.2288818359375,,,,,
38,,8199,,661.6156005859375,,,,,
38,,8219,,541.1607055664062,,,,,
38,,8239,,677.1095581054688,,,,,
38,,8259,,534.2778930664062,,,,,
38,,8279,,715.579345703125,,,,,
38,,8299,,778.94677734375,,,,,
38,,8319,,632.0307006835938,,,,,
38,,8339,,532.2606201171875,,,,,
38,,8345,,,50939.109375,5093910904832.0,89632.2578125,1.9960474967956543,89632.2578125
38,,8345,607.6497802734375,,,,,,
,0.0005,8346,,,,,,,
39,,8359,,563.2222290039062,,,,,
39,,8379,,535.7971801757812,,,,,
39,,8399,,608.4983520507812,,,,,
39,,8419,,602.8125,,,,,
39,,8439,,560.9426879882812,,,,,
39,,8459,,584.8291625976562,,,,,
39,,8479,,554.564697265625,,,,,
39,,8499,,572.5758056640625,,,,,
39,,8519,,541.8394775390625,,,,,
39,,8539,,591.3636474609375,,,,,
39,,8559,,593.2467041015625,,,,,
39,,8559,,,50837.65234375,5083765407744.0,89275.34375,1.994071125984192,89275.34375
39,,8559,571.4801635742188,,,,,,
,0.0005,8560,,,,,,,
40,,8579,,636.1668701171875,,,,,
40,,8599,,519.004150390625,,,,,
40,,8619,,607.4783325195312,,,,,
40,,8639,,542.0576171875,,,,,
40,,8659,,615.7049560546875,,,,,
40,,8679,,525.0775756835938,,,,,
40,,8699,,548.4453735351562,,,,,
40,,8719,,572.2052612304688,,,,,
40,,8739,,552.8069458007812,,,,,
40,,8759,,506.07269287109375,,,,,
40,,8773,,,50549.78515625,5054979375104.0,89069.859375,1.994071125984192,89069.859375
40,,8773,575.6210327148438,,,,,,
,0.00025,8774,,,,,,,
41,,8779,,558.0018920898438,,,,,
41,,8799,,450.1147155761719,,,,,
41,,8819,,577.8400268554688,,,,,
41,,8839,,482.75738525390625,,,,,
41,,8859,,493.8837585449219,,,,,
41,,8879,,552.1743774414062,,,,,
41,,8899,,477.74371337890625,,,,,
41,,8919,,438.6842956542969,,,,,
41,,8939,,511.9331970214844,,,,,
41,,8959,,456.64324951171875,,,,,
41,,8979,,508.55584716796875,,,,,
41,,8987,,,50754.83984375,5075484278784.0,89398.0390625,1.994071125984192,89398.0390625
41,,8987,511.3885192871094,,,,,,
,0.00025,8988,,,,,,,
42,,8999,,506.05670166015625,,,,,
42,,9019,,483.73724365234375,,,,,
42,,9039,,541.5694580078125,,,,,
42,,9059,,476.56201171875,,,,,
42,,9079,,507.0782470703125,,,,,
42,,9099,,478.3301696777344,,,,,
42,,9119,,475.6492004394531,,,,,
42,,9139,,462.049072265625,,,,,
42,,9159,,482.54302978515625,,,,,
42,,9179,,488.0053405761719,,,,,
42,,9199,,458.48223876953125,,,,,
42,,9201,,,50616.62109375,5061661425664.0,89151.328125,1.994071125984192,89151.328125
42,,9201,500.55853271484375,,,,,,
,0.00025,9202,,,,,,,
43,,9219,,481.0721130371094,,,,,
43,,9239,,460.0083312988281,,,,,
43,,9259,,496.6733093261719,,,,,
43,,9279,,486.8768310546875,,,,,
43,,9299,,511.5843200683594,,,,,
43,,9319,,529.80517578125,,,,,
43,,9339,,439.701904296875,,,,,
43,,9359,,464.8597106933594,,,,,
43,,9379,,476.40545654296875,,,,,
43,,9399,,464.33929443359375,,,,,
43,,9415,,,50604.5625,5060456087552.0,89105.3125,1.994071125984192,89105.3125
43,,9415,492.84967041015625,,,,,,
,0.00025,9416,,,,,,,
44,,9419,,632.1112670898438,,,,,
44,,9439,,540.512939453125,,,,,
44,,9459,,460.1307373046875,,,,,
44,,9479,,518.7802124023438,,,,,
44,,9499,,483.4864196777344,,,,,
44,,9519,,485.7338562011719,,,,,
44,,9539,,462.94561767578125,,,,,
44,,9559,,474.3885498046875,,,,,
44,,9579,,491.9278869628906,,,,,
44,,9599,,488.21875,,,,,
44,,9619,,527.3797607421875,,,,,
44,,9629,,,50594.75,5059475144704.0,89127.96875,1.994071125984192,89127.96875
44,,9629,489.1083984375,,,,,,
,0.00025,9630,,,,,,,
45,,9639,,392.44500732421875,,,,,
45,,9659,,497.479248046875,,,,,
45,,9679,,492.5066223144531,,,,,
45,,9699,,507.4976806640625,,,,,
45,,9719,,444.8501281738281,,,,,
45,,9739,,471.16815185546875,,,,,
45,,9759,,408.3625793457031,,,,,
45,,9779,,503.82464599609375,,,,,
45,,9799,,455.3923645019531,,,,,
45,,9819,,504.5696716308594,,,,,
45,,9839,,477.5731506347656,,,,,
45,,9843,,,50723.30078125,5072329637888.0,89270.6484375,1.994071125984192,89270.6484375
45,,9843,486.73760986328125,,,,,,
,0.00025,9844,,,,,,,
46,,9859,,559.9598388671875,,,,,
46,,9879,,475.0410461425781,,,,,
46,,9899,,518.1741333007812,,,,,
46,,9919,,442.9139099121094,,,,,
46,,9939,,465.4251708984375,,,,,
46,,9959,,431.50726318359375,,,,,
46,,9979,,423.6296081542969,,,,,
46,,9999,,477.49609375,,,,,
46,,10019,,520.56640625,,,,,
46,,10039,,399.31109619140625,,,,,
46,,10057,,,50860.609375,5086060740608.0,89420.2421875,1.994071125984192,89420.2421875
46,,10057,480.6249694824219,,,,,,
