epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.000611,0,,,,,,,
0,,19,,2692.1318359375,,,,,
0,,39,,2465.294189453125,,,,,
0,,59,,2269.693359375,,,,,
0,,79,,2188.265380859375,,,,,
0,,99,,2200.29345703125,,,,,
0,,111,,,28885.697265625,2888569716736.0,30289.931640625,2.0,28885.697265625
0,,111,2438.040283203125,,,,,,
,0.000611,112,,,,,,,
1,,119,,2008.72607421875,,,,,
1,,139,,1862.9710693359375,,,,,
1,,159,,1936.895751953125,,,,,
1,,179,,1814.8734130859375,,,,,
1,,199,,1900.5224609375,,,,,
1,,219,,1801.02734375,,,,,
1,,223,,,29039.791015625,2903979065344.0,30349.01171875,2.0,29039.791015625
1,,223,1898.5557861328125,,,,,,
,0.000611,224,,,,,,,
2,,239,,1847.567626953125,,,,,
2,,259,,1748.0059814453125,,,,,
2,,279,,1704.6148681640625,,,,,
2,,299,,1629.1702880859375,,,,,
2,,319,,1586.251708984375,,,,,
2,,335,,,29391.07421875,2939107409920.0,30813.68359375,1.9978259801864624,29391.07421875
2,,335,1680.3499755859375,,,,,,
,0.000611,336,,,,,,,
3,,339,,1542.39501953125,,,,,
3,,359,,1545.470458984375,,,,,
3,,379,,1651.625,,,,,
3,,399,,1598.630126953125,,,,,
3,,419,,1494.1259765625,,,,,
3,,439,,1561.4786376953125,,,,,
3,,447,,,29514.099609375,2951410089984.0,31008.76953125,1.9869563579559326,29514.099609375
3,,447,1541.401123046875,,,,,,
,0.000611,448,,,,,,,
4,,459,,1514.0811767578125,,,,,
4,,479,,1463.733642578125,,,,,
4,,499,,1467.9755859375,,,,,
4,,519,,1420.6580810546875,,,,,
4,,539,,1448.5213623046875,,,,,
4,,559,,1384.652587890625,,,,,
4,,559,,,29795.76171875,2979576414208.0,31373.22265625,1.9847825765609741,29795.76171875
4,,559,1443.164794921875,,,,,,
,0.0003055,560,,,,,,,
5,,579,,1445.78564453125,,,,,
5,,599,,1408.7252197265625,,,,,
5,,619,,1371.6702880859375,,,,,
5,,639,,1326.1826171875,,,,,
5,,659,,1370.95947265625,,,,,
5,,671,,,29346.98828125,2934698672128.0,30882.17578125,1.9826085567474365,29346.98828125
5,,671,1367.649169921875,,,,,,
,0.0003055,672,,,,,,,
6,,679,,1306.5179443359375,,,,,
6,,699,,1366.805908203125,,,,,
6,,719,,1292.7587890625,,,,,
6,,739,,1279.80810546875,,,,,
6,,759,,1257.197021484375,,,,,
6,,779,,1316.54345703125,,,,,
6,,783,,,29525.537109375,2952554348544.0,31066.759765625,1.980434775352478,29525.537109375
6,,783,1310.669189453125,,,,,,
,0.0003055,784,,,,,,,
7,,799,,1326.7926025390625,,,,,
7,,819,,1225.405517578125,,,,,
7,,839,,1255.00537109375,,,,,
7,,859,,1299.342529296875,,,,,
7,,879,,1211.998779296875,,,,,
7,,895,,,29295.49609375,2929549901824.0,30841.62890625,1.9826085567474365,29295.49609375
7,,895,1264.8179931640625,,,,,,
,0.0003055,896,,,,,,,
8,,899,,1255.5281982421875,,,,,
8,,919,,1270.774658203125,,,,,
8,,939,,1244.2105712890625,,,,,
8,,959,,1229.3880615234375,,,,,
8,,979,,1231.118408203125,,,,,
8,,999,,1179.1644287109375,,,,,
8,,1007,,,29090.65625,2909065445376.0,30610.17578125,1.9826085567474365,29090.65625
8,,1007,1226.86328125,,,,,,
