epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,19,,3445.0400390625,,,,,
0,,39,,3822.2275390625,,,,,
0,,59,,3741.385986328125,,,,,
0,,79,,3259.953369140625,,,,,
0,,99,,3765.812255859375,,,,,
0,,119,,2882.874755859375,,,,,
0,,139,,2780.596435546875,,,,,
0,,159,,3784.761474609375,,,,,
0,,179,,2420.93017578125,,,,,
0,,199,,2460.38671875,,,,,
0,,213,,,51762.828125,5176283365376.0,91433.3125,2.0,51762.828125
0,,213,3386.72021484375,,,,,,
,0.001,214,,,,,,,
1,,219,,3666.339599609375,,,,,
1,,239,,2653.87841796875,,,,,
1,,259,,2688.448486328125,,,,,
1,,279,,2271.590087890625,,,,,
1,,299,,3010.118896484375,,,,,
1,,319,,2138.64599609375,,,,,
1,,339,,1996.4951171875,,,,,
1,,359,,1996.0958251953125,,,,,
1,,379,,1855.783935546875,,,,,
1,,399,,2111.756103515625,,,,,
1,,419,,1787.469970703125,,,,,
1,,427,,,52027.359375,5202735267840.0,92436.65625,1.992094874382019,52027.359375
1,,427,2307.027099609375,,,,,,
,0.001,428,,,,,,,
2,,439,,2251.04541015625,,,,,
2,,459,,1552.7774658203125,,,,,
2,,479,,2047.7034912109375,,,,,
2,,499,,1767.0408935546875,,,,,
2,,519,,1914.848876953125,,,,,
2,,539,,1915.20654296875,,,,,
2,,559,,2069.170166015625,,,,,
2,,579,,1548.3753662109375,,,,,
2,,599,,1609.1134033203125,,,,,
2,,619,,2075.657958984375,,,,,
2,,639,,1619.1162109375,,,,,
2,,641,,,53567.74609375,5356774752256.0,94023.7578125,1.9881421327590942,53567.74609375
2,,641,1871.8382568359375,,,,,,
,0.001,642,,,,,,,
3,,659,,1512.879638671875,,,,,
3,,679,,1711.6728515625,,,,,
3,,699,,1528.0872802734375,,,,,
3,,719,,2155.384765625,,,,,
3,,739,,1579.8597412109375,,,,,
3,,759,,1463.6749267578125,,,,,
3,,779,,1390.48828125,,,,,
3,,799,,1544.0855712890625,,,,,
3,,819,,1406.625,,,,,
3,,839,,1566.828125,,,,,
3,,855,,,51882.11328125,5188211965952.0,91168.2421875,1.9901185035705566,51882.11328125
3,,855,1633.951416015625,,,,,,
,0.001,856,,,,,,,
4,,859,,1609.6080322265625,,,,,
4,,879,,1374.7105712890625,,,,,
4,,899,,1216.2342529296875,,,,,
4,,919,,1577.4356689453125,,,,,
4,,939,,1361.7132568359375,,,,,
4,,959,,1640.955322265625,,,,,
4,,979,,1521.2303466796875,,,,,
4,,999,,1321.0545654296875,,,,,
4,,1019,,1182.6732177734375,,,,,
4,,1039,,1340.079345703125,,,,,
4,,1059,,1157.604248046875,,,,,
4,,1069,,,51884.078125,5188408573952.0,91298.15625,1.986166000366211,51884.078125
4,,1069,1394.235595703125,,,,,,
,0.001,1070,,,,,,,
5,,1079,,1155.9443359375,,,,,
5,,1099,,1440.643798828125,,,,,
5,,1119,,1364.8399658203125,,,,,
5,,1139,,1295.807373046875,,,,,
5,,1159,,1574.216552734375,,,,,
5,,1179,,1322.2060546875,,,,,
