epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0005598801270604867,0,,,,,,,
0,,19,,3687.54345703125,,,,,
0,,39,,4050.322265625,,,,,
0,,59,,3600.321044921875,,,,,
0,,79,,3975.3291015625,,,,,
0,,99,,3584.24072265625,,,,,
0,,119,,3404.398681640625,,,,,
0,,139,,3019.0078125,,,,,
0,,159,,3220.460693359375,,,,,
0,,179,,3115.3974609375,,,,,
0,,199,,2966.09716796875,,,,,
0,,213,,,54208.91015625,5420890456064.0,95470.6328125,2.0,54208.91015625
0,,213,3550.596435546875,,,,,,
,0.0005598801270604867,214,,,,,,,
1,,219,,2741.05712890625,,,,,
1,,239,,2574.758056640625,,,,,
1,,259,,2649.623046875,,,,,
1,,279,,2243.855712890625,,,,,
1,,299,,2460.5078125,,,,,
1,,319,,2359.07470703125,,,,,
1,,339,,2545.524169921875,,,,,
1,,359,,2006.0546875,,,,,
1,,379,,2159.181396484375,,,,,
1,,399,,2024.8037109375,,,,,
1,,419,,2014.2574462890625,,,,,
1,,427,,,53672.8125,5367280959488.0,94711.046875,2.0,53672.8125
1,,427,2503.940673828125,,,,,,
,0.0005598801270604867,428,,,,,,,
2,,439,,2290.140380859375,,,,,
2,,459,,2262.70166015625,,,,,
2,,479,,2010.26171875,,,,,
2,,499,,2483.17041015625,,,,,
2,,519,,1866.1644287109375,,,,,
2,,539,,1962.9554443359375,,,,,
2,,559,,2248.501220703125,,,,,
2,,579,,1781.1527099609375,,,,,
2,,599,,1765.7152099609375,,,,,
2,,619,,1936.1915283203125,,,,,
2,,639,,2066.66943359375,,,,,
2,,641,,,53612.97265625,5361296736256.0,94261.015625,2.0,53612.97265625
2,,641,2127.802978515625,,,,,,
,0.0005598801270604867,642,,,,,,,
3,,659,,2006.6329345703125,,,,,
3,,679,,2204.1884765625,,,,,
3,,699,,2201.525390625,,,,,
3,,719,,1676.016357421875,,,,,
3,,739,,1508.0777587890625,,,,,
3,,759,,1796.418701171875,,,,,
3,,779,,2047.75830078125,,,,,
3,,799,,1795.196533203125,,,,,
3,,819,,1836.016845703125,,,,,
3,,839,,1869.0257568359375,,,,,
3,,855,,,52930.3984375,5293040205824.0,92802.09375,2.0,52930.3984375
3,,855,1900.489501953125,,,,,,
,0.0005598801270604867,856,,,,,,,
4,,859,,1831.0059814453125,,,,,
4,,879,,1634.0543212890625,,,,,
4,,899,,1778.333251953125,,,,,
4,,919,,1564.064208984375,,,,,
4,,939,,1951.7333984375,,,,,
4,,959,,1773.8485107421875,,,,,
4,,979,,1527.8179931640625,,,,,
4,,999,,1891.8675537109375,,,,,
4,,1019,,1572.72314453125,,,,,
4,,1039,,1522.4825439453125,,,,,
4,,1059,,1661.6875,,,,,
4,,1069,,,53194.6015625,5319460126720.0,93484.71875,2.0,53194.6015625
4,,1069,1726.6165771484375,,,,,,
,0.0005598801270604867,1070,,,,,,,
5,,1079,,1724.5745849609375,,,,,
5,,1099,,1751.4727783203125,,,,,
5,,1119,,1471.60595703125,,,,,
5,,1139,,1548.064697265625,,,,,
5,,1159,,1589.3267822265625,,,,,
5,,1179,,1554.3673095703125,,,,,
5,,1199,,1655.6209716796875,,,,,
5,,1219,,1758.1090087890625,,,,,
5,,1239,,1699.630615234375,,,,,
5,,1259,,1680.0269775390625,,,,,
5,,1279,,1441.4443359375,,,,,
5,,1283,,,53402.5234375,5340251815936.0,93273.28125,1.9980238676071167,53402.5234375
5,,1283,1597.6605224609375,,,,,,
,0.0005598801270604867,1284,,,,,,,
6,,1299,,1589.8414306640625,,,,,
6,,1319,,1664.899658203125,,,,,
6,,1339,,1341.4259033203125,,,,,
6,,1359,,1491.406982421875,,,,,
6,,1379,,1753.0947265625,,,,,
6,,1399,,1564.6304931640625,,,,,
6,,1419,,1631.3922119140625,,,,,
6,,1439,,1485.6392822265625,,,,,
6,,1459,,1162.3985595703125,,,,,
6,,1479,,1401.143310546875,,,,,
6,,1497,,,52704.66015625,5270465937408.0,92248.4765625,1.9980238676071167,52704.66015625
6,,1497,1504.279052734375,,,,,,
,0.0005598801270604867,1498,,,,,,,
7,,1499,,1517.96533203125,,,,,
7,,1519,,1367.8980712890625,,,,,
7,,1539,,1398.865966796875,,,,,
7,,1559,,1441.031982421875,,,,,
7,,1579,,1501.7261962890625,,,,,
7,,1599,,1535.3411865234375,,,,,
7,,1619,,1297.014404296875,,,,,
7,,1639,,1315.2977294921875,,,,,
7,,1659,,1478.86279296875,,,,,
7,,1679,,1575.1080322265625,,,,,
7,,1699,,1436.9951171875,,,,,
7,,1711,,,53205.140625,5320514469888.0,92924.140625,2.0,53205.140625
7,,1711,1405.1478271484375,,,,,,
,0.0005598801270604867,1712,,,,,,,
8,,1719,,1254.7711181640625,,,,,
8,,1739,,1187.23388671875,,,,,
8,,1759,,1427.262939453125,,,,,
8,,1779,,1440.888916015625,,,,,
8,,1799,,1451.2928466796875,,,,,
8,,1819,,1149.216552734375,,,,,
8,,1839,,1646.9473876953125,,,,,
8,,1859,,1262.8157958984375,,,,,
8,,1879,,1473.07470703125,,,,,
8,,1899,,1473.440185546875,,,,,
8,,1919,,1300.8916015625,,,,,
8,,1925,,,52571.203125,5257120186368.0,91851.7265625,1.9980238676071167,52571.203125
8,,1925,1331.2117919921875,,,,,,
,0.0005598801270604867,1926,,,,,,,
9,,1939,,1369.37548828125,,,,,
9,,1959,,1286.6195068359375,,,,,
9,,1979,,1324.6943359375,,,,,
9,,1999,,1359.8187255859375,,,,,
