epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.000611,0,,,,,,,
0,,19,,3264.674560546875,,,,,
0,,39,,2542.446044921875,,,,,
0,,59,,2325.501708984375,,,,,
0,,79,,2359.989013671875,,,,,
0,,99,,2022.8243408203125,,,,,
0,,111,,,28613.384765625,2861338460160.0,30003.41796875,2.0,28613.384765625
0,,111,2688.80224609375,,,,,,
,0.000611,112,,,,,,,
1,,119,,2011.662353515625,,,,,
1,,139,,1993.1497802734375,,,,,
1,,159,,1971.619384765625,,,,,
1,,179,,1884.3818359375,,,,,
1,,199,,1998.1971435546875,,,,,
1,,219,,1838.272705078125,,,,,
1,,223,,,29405.333984375,2940533473280.0,30855.49609375,2.0,29405.333984375
1,,223,1943.958251953125,,,,,,
,0.000611,224,,,,,,,
2,,239,,1752.8199462890625,,,,,
2,,259,,1733.1409912109375,,,,,
2,,279,,1762.7733154296875,,,,,
2,,299,,1656.3790283203125,,,,,
2,,319,,1626.915283203125,,,,,
2,,335,,,29962.12109375,2996212334592.0,31433.458984375,2.0,29962.12109375
2,,335,1723.648681640625,,,,,,
,0.000611,336,,,,,,,
3,,339,,1568.3975830078125,,,,,
3,,359,,1574.8563232421875,,,,,
3,,379,,1641.3726806640625,,,,,
3,,399,,1590.1678466796875,,,,,
3,,419,,1544.090576171875,,,,,
3,,439,,1577.639404296875,,,,,
3,,447,,,29969.99609375,2996999815168.0,31460.84765625,2.0,29969.99609375
3,,447,1591.4058837890625,,,,,,
,0.000611,448,,,,,,,
4,,459,,1424.501708984375,,,,,
4,,479,,1557.1253662109375,,,,,
4,,499,,1517.321044921875,,,,,
4,,519,,1406.705078125,,,,,
4,,539,,1425.8974609375,,,,,
4,,559,,1405.0477294921875,,,,,
4,,559,,,29313.0,2931299975168.0,30835.74609375,1.9978259801864624,29313.0
4,,559,1462.787353515625,,,,,,
,0.0003055,560,,,,,,,
5,,579,,1413.2191162109375,,,,,
5,,599,,1386.6190185546875,,,,,
5,,619,,1312.244384765625,,,,,
5,,639,,1370.8372802734375,,,,,
5,,659,,1366.1748046875,,,,,
5,,671,,,29349.12109375,2934912319488.0,30904.166015625,1.995652198791504,29349.12109375
5,,671,1372.9832763671875,,,,,,
,0.0003055,672,,,,,,,
6,,679,,1338.4775390625,,,,,
6,,699,,1290.168701171875,,,,,
6,,719,,1267.623046875,,,,,
6,,739,,1332.2939453125,,,,,
6,,759,,1283.9468994140625,,,,,
6,,779,,1251.4422607421875,,,,,
6,,783,,,29472.65625,2947265593344.0,31051.09765625,1.9891303777694702,29472.65625
6,,783,1319.334228515625,,,,,,
,0.0003055,784,,,,,,,
7,,799,,1232.055419921875,,,,,
7,,819,,1233.17578125,,,,,
7,,839,,1279.4151611328125,,,,,
7,,859,,1291.21630859375,,,,,
7,,879,,1284.70703125,,,,,
7,,895,,,29581.634765625,2958163705856.0,31151.322265625,1.9891303777694702,29581.634765625
7,,895,1271.1229248046875,,,,,,
,0.0003055,896,,,,,,,
8,,899,,1224.0521240234375,,,,,
8,,919,,1188.8175048828125,,,,,
8,,939,,1261.0633544921875,,,,,
8,,959,,1233.29296875,,,,,
8,,979,,1228.9117431640625,,,,,
8,,999,,1235.4136962890625,,,,,
8,,1007,,,29374.728515625,2937472942080.0,30962.18359375,1.9891303777694702,29374.728515625
8,,1007,1236.48828125,,,,,,
