epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.000611,0,,,,,,,
0,,19,,3093.8427734375,,,,,
0,,39,,2526.902099609375,,,,,
0,,59,,2268.626953125,,,,,
0,,79,,2322.2333984375,,,,,
0,,99,,2157.210693359375,,,,,
0,,111,,,29597.900390625,2959789785088.0,31074.568359375,2.0,29597.900390625
0,,111,2641.884033203125,,,,,,
,0.000611,112,,,,,,,
1,,119,,1955.4337158203125,,,,,
1,,139,,1852.588623046875,,,,,
1,,159,,1910.650634765625,,,,,
1,,179,,1858.3243408203125,,,,,
1,,199,,1759.2105712890625,,,,,
1,,219,,1693.8602294921875,,,,,
1,,223,,,29435.17578125,2943517196288.0,30830.41015625,2.0,29435.17578125
1,,223,1873.863525390625,,,,,,
,0.000611,224,,,,,,,
2,,239,,1695.7838134765625,,,,,
2,,259,,1665.607666015625,,,,,
2,,279,,1686.186767578125,,,,,
2,,299,,1539.0506591796875,,,,,
2,,319,,1641.24560546875,,,,,
2,,335,,,29770.900390625,2977090240512.0,31272.54296875,1.9913043975830078,29770.900390625
2,,335,1654.2606201171875,,,,,,
,0.000611,336,,,,,,,
3,,339,,1610.947998046875,,,,,
3,,359,,1609.2708740234375,,,,,
3,,379,,1464.21533203125,,,,,
3,,399,,1453.61376953125,,,,,
3,,419,,1455.338623046875,,,,,
3,,439,,1436.287353515625,,,,,
3,,447,,,30097.5,3009750237184.0,31671.44140625,1.9847825765609741,30097.5
3,,447,1527.4752197265625,,,,,,
,0.000611,448,,,,,,,
4,,459,,1449.884033203125,,,,,
4,,479,,1515.008544921875,,,,,
4,,499,,1362.5489501953125,,,,,
4,,519,,1374.6754150390625,,,,,
4,,539,,1404.1055908203125,,,,,
4,,559,,1357.7613525390625,,,,,
4,,559,,,30038.58984375,3003858812928.0,31618.33984375,1.980434775352478,30038.58984375
4,,559,1423.7735595703125,,,,,,
,0.000611,560,,,,,,,
5,,579,,1397.1341552734375,,,,,
5,,599,,1361.7657470703125,,,,,
5,,619,,1357.3594970703125,,,,,
5,,639,,1399.641845703125,,,,,
5,,659,,1294.7593994140625,,,,,
5,,671,,,29760.73046875,2976073383936.0,31301.51171875,1.980434775352478,29760.73046875
5,,671,1346.5477294921875,,,,,,
,0.0003055,672,,,,,,,
6,,679,,1295.8455810546875,,,,,
6,,699,,1216.5634765625,,,,,
6,,719,,1273.93017578125,,,,,
6,,739,,1227.2469482421875,,,,,
6,,759,,1233.296875,,,,,
6,,779,,1241.6968994140625,,,,,
6,,783,,,29907.06640625,2990706524160.0,31439.47265625,1.9826085567474365,29907.06640625
6,,783,1262.456787109375,,,,,,
,0.0003055,784,,,,,,,
7,,799,,1188.5704345703125,,,,,
7,,819,,1221.132568359375,,,,,
7,,839,,1210.2603759765625,,,,,
7,,859,,1177.3525390625,,,,,
7,,879,,1141.704833984375,,,,,
7,,895,,,30161.318359375,3016131346432.0,31737.19921875,1.9826085567474365,30161.318359375
7,,895,1216.7855224609375,,,,,,
,0.0003055,896,,,,,,,
8,,899,,1207.796875,,,,,
8,,919,,1198.236572265625,,,,,
8,,939,,1220.3043212890625,,,,,
8,,959,,1217.0247802734375,,,,,
8,,979,,1180.473388671875,,,,,
8,,999,,1170.9476318359375,,,,,
8,,1007,,,30193.224609375,3019322949632.0,31741.0625,1.9826085567474365,30193.224609375
8,,1007,1177.157470703125,,,,,,
,0.0003055,1008,,,,,,,
9,,1019,,1145.7772216796875,,,,,
9,,1039,,1162.3631591796875,,,,,
9,,1059,,1196.9024658203125,,,,,
9,,1079,,1117.7685546875,,,,,
9,,1099,,1186.5738525390625,,,,,
9,,1119,,1170.3631591796875,,,,,
9,,1119,,,30144.32421875,3014432391168.0,31699.83203125,1.980434775352478,30144.32421875
9,,1119,1148.6326904296875,,,,,,
